@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
285.137808,59.533323,33.487568,35.475141,16.216414,9.815412,3.944662,2.833786,3.811415,3.069271,3.061967,1.878469,0.215105,0.412279,0.674985,0.973608,0.6984,0.524628,0.165941,0.732251,0.733288,0.336513,0.827939,0.820462,0.152387,0.445974,0.472341,0.877367,0.23172,0.370285,0.468043,0.362204,0.334272,0.362204,0.468043,0.370285,0.23172,0.877367,0.472341,0.445974,0.152387,0.820462,0.827939,0.336513,0.733288,0.732251,0.165941,0.524628,0.6984,0.973608,0.674985,0.412279,0.215105,1.878469,3.061967,3.069271,3.811415,2.833786,3.944662,9.815412,16.216414,35.475141,33.487568,59.533323,9.079738,walking
238.841709,28.764164,25.15722,14.799728,11.492132,5.098328,0.601246,2.003946,2.413117,1.118576,0.528754,0.615696,0.760561,0.462596,0.78238,0.588858,0.535733,0.514919,0.575463,0.275208,0.289626,0.532406,0.413723,0.186707,0.589104,0.41161,0.405919,0.32103,0.366155,0.400624,0.430769,0.123585,0.149236,0.123585,0.430769,0.400624,0.366155,0.32103,0.405919,0.41161,0.589104,0.186707,0.413723,0.532406,0.289626,0.275208,0.575463,0.514919,0.535733,0.588858,0.78238,0.462596,0.760561,0.615696,0.528754,1.118576,2.413117,2.003946,0.601246,5.098328,11.492132,14.799728,25.15722,28.764164,5.341254,walking
192.438059,25.803899,17.039602,20.565495,9.408038,7.756335,5.5983,3.985225,2.43695,1.113075,0.780824,0.63755,0.759887,0.673519,0.578674,0.645227,0.844391,0.669037,0.555773,0.559918,0.909259,0.440481,0.470335,0.389772,0.999176,0.269015,0.55307,0.368,0.664282,0.221214,0.373881,0.648103,0.048013,0.648103,0.373881,0.221214,0.664282,0.368,0.55307,0.269015,0.999176,0.389772,0.470335,0.440481,0.909259,0.559918,0.555773,0.669037,0.844391,0.645227,0.578674,0.673519,0.759887,0.63755,0.780824,1.113075,2.43695,3.985225,5.5983,7.756335,9.408038,20.565495,17.039602,25.803899,4.696772,walking
249.022189,72.652755,61.026918,44.918062,20.993719,7.757301,1.59409,3.994323,1.785702,2.11584,1.332721,0.412159,1.535578,0.183492,0.867459,0.479838,0.465518,0.103058,0.42011,0.703591,0.383586,0.084738,0.160944,0.240013,0.154932,0.22289,0.596091,0.127462,0.678839,0.351622,0.391804,0.192179,0.143659,0.192179,0.391804,0.351622,0.678839,0.127462,0.596091,0.22289,0.154932,0.240013,0.160944,0.084738,0.383586,0.703591,0.42011,0.103058,0.465518,0.479838,0.867459,0.183492,1.535578,0.412159,1.332721,2.11584,1.785702,3.994323,1.59409,7.757301,20.993719,44.918062,61.026918,72.652755,9.797977,walking
201.923548,27.352756,14.285942,14.700348,10.259282,6.603565,0.651726,2.301628,1.239539,0.316374,0.294913,0.331207,0.531458,0.076491,0.030234,0.325904,0.224031,0.291498,0.196304,0.317889,0.141395,0.104819,0.338393,0.160845,0.202453,0.105345,0.382519,0.404148,0.136207,0.132627,0.198622,0.101849,0.007216,0.101849,0.198622,0.132627,0.136207,0.404148,0.382519,0.105345,0.202453,0.160845,0.338393,0.104819,0.141395,0.317889,0.196304,0.291498,0.224031,0.325904,0.030234,0.076491,0.531458,0.331207,0.294913,0.316374,1.239539,2.301628,0.651726,6.603565,10.259282,14.700348,14.285942,27.352756,5.218101,walking
179.573311,24.183382,14.048429,17.095373,11.691226,9.200626,6.233225,3.766951,1.445688,1.091277,1.332181,1.893612,1.182809,1.639827,1.459315,1.051375,0.804955,0.952217,1.072734,0.98919,1.032546,1.016806,1.181289,0.729268,0.924274,1.430004,0.792599,0.821183,0.801281,0.617419,0.854794,0.688862,1.053265,0.688862,0.854794,0.617419,0.801281,0.821183,0.792599,1.430004,0.924274,0.729268,1.181289,1.016806,1.032546,0.98919,1.072734,0.952217,0.804955,1.051375,1.459315,1.639827,1.182809,1.893612,1.332181,1.091277,1.445688,3.766951,6.233225,9.200626,11.691226,17.095373,14.048429,24.183382,4.118733,walking
208.048099,67.172791,49.051533,37.505478,16.504357,4.970295,2.640606,3.838842,3.476331,1.87525,0.679626,0.321033,0.810796,0.187162,0.394311,0.212043,0.4036,0.302145,0.437376,0.786666,0.358531,0.35514,0.303369,0.307336,0.429927,0.449969,0.362499,0.128557,0.40356,0.391344,0.428431,0.201114,0.127632,0.201114,0.428431,0.391344,0.40356,0.128557,0.362499,0.449969,0.429927,0.307336,0.303369,0.35514,0.358531,0.786666,0.437376,0.302145,0.4036,0.212043,0.394311,0.187162,0.810796,0.321033,0.679626,1.87525,3.476331,3.838842,2.640606,4.970295,16.504357,37.505478,49.051533,67.172791,8.580966,walking
214.628262,31.678776,17.781807,24.63204,15.076694,10.899158,3.75319,2.818568,4.120409,3.655772,1.732881,1.91627,2.666954,2.256883,1.677145,1.261639,1.848801,1.646369,1.028229,1.324018,1.450909,1.414297,1.428942,1.168722,1.38927,1.433194,1.079317,1.042679,1.047194,0.819514,0.971375,1.145356,1.173715,1.145356,0.971375,0.819514,1.047194,1.042679,1.079317,1.433194,1.38927,1.168722,1.428942,1.414297,1.450909,1.324018,1.028229,1.646369,1.848801,1.261639,1.677145,2.256883,2.666954,1.91627,1.732881,3.655772,4.120409,2.818568,3.75319,10.899158,15.076694,24.63204,17.781807,31.678776,6.357863,walking
192.23672,31.674526,30.571933,14.693366,8.344328,9.404865,6.483755,3.142173,1.466138,1.489432,2.070533,1.416549,1.809282,1.286269,1.431302,1.111369,1.094047,0.619806,0.886558,0.953403,0.797398,0.76906,0.707431,0.716449,0.610224,0.713594,0.857406,0.549035,0.526217,0.686298,0.429537,0.795992,0.499909,0.795992,0.429537,0.686298,0.526217,0.549035,0.857406,0.713594,0.610224,0.716449,0.707431,0.76906,0.797398,0.953403,0.886558,0.619806,1.094047,1.111369,1.431302,1.286269,1.809282,1.416549,2.070533,1.489432,1.466138,3.142173,6.483755,9.404865,8.344328,14.693366,30.571933,31.674526,5.062903,walking
254.237961,79.91696,36.653581,19.998364,12.364817,3.508778,2.319887,5.647468,3.874758,2.969499,2.183639,1.088626,0.349237,0.231114,0.066242,0.663992,0.709315,0.055506,0.32686,0.229906,0.223777,0.227535,0.295596,0.256317,0.187144,0.316424,0.114766,0.296331,0.382163,0.320712,0.400346,0.218564,0.019753,0.218564,0.400346,0.320712,0.382163,0.296331,0.114766,0.316424,0.187144,0.256317,0.295596,0.227535,0.223777,0.229906,0.32686,0.055506,0.709315,0.663992,0.066242,0.231114,0.349237,1.088626,2.183639,2.969499,3.874758,5.647468,2.319887,3.508778,12.364817,19.998364,36.653581,79.91696,8.329184,walking
241.577776,35.123932,23.04733,30.175364,19.229081,9.34969,4.378222,2.400191,3.502821,3.284912,0.904542,0.592239,1.462329,1.535035,1.571366,1.436257,1.044631,0.19891,0.850153,1.108449,1.575832,1.558554,1.07538,0.723496,0.794747,1.297837,1.61825,1.090459,1.046122,0.844783,0.846175,1.180539,1.358326,1.180539,0.846175,0.844783,1.046122,1.090459,1.61825,1.297837,0.794747,0.723496,1.07538,1.558554,1.575832,1.108449,0.850153,0.19891,1.044631,1.436257,1.571366,1.535035,1.462329,0.592239,0.904542,3.284912,3.502821,2.400191,4.378222,9.34969,19.229081,30.175364,23.04733,35.123932,6.99888,walking
211.52228,12.635382,11.252048,23.781913,14.813237,8.134267,4.639739,5.116371,3.020867,1.866144,1.331001,0.915719,1.042647,0.817349,0.749122,0.91352,1.160108,0.280479,0.698366,0.6405,0.878619,0.465944,0.851789,0.697135,0.542566,0.49562,0.757609,0.784512,0.143165,0.430842,0.632327,0.667216,0.865402,0.667216,0.632327,0.430842,0.143165,0.784512,0.757609,0.49562,0.542566,0.697135,0.851789,0.465944,0.878619,0.6405,0.698366,0.280479,1.160108,0.91352,0.749122,0.817349,1.042647,0.915719,1.331001,1.866144,3.020867,5.116371,4.639739,8.134267,14.813237,23.781913,11.252048,12.635382,4.639839,walking
220.660857,60.506463,47.370234,45.436997,22.410094,7.312061,2.907397,4.426571,3.157447,0.964883,0.602954,1.388183,1.500879,0.925515,0.629634,0.599744,0.48779,0.234099,0.275634,0.300505,0.345242,0.435826,0.309752,0.254253,0.39296,0.3037,0.252919,0.053738,0.221152,0.190973,0.174414,0.183169,0.047768,0.183169,0.174414,0.190973,0.221152,0.053738,0.252919,0.3037,0.39296,0.254253,0.309752,0.435826,0.345242,0.300505,0.275634,0.234099,0.48779,0.599744,0.629634,0.925515,1.500879,1.388183,0.602954,0.964883,3.157447,4.426571,2.907397,7.312061,22.410094,45.436997,47.370234,60.506463,8.487673,walking
264.607077,28.629911,23.182848,20.949446,24.228332,10.630445,5.081963,1.691006,1.311162,1.979971,0.960347,0.93572,0.887289,1.33439,0.506642,0.555685,0.372078,0.736106,0.71133,0.613358,0.583319,0.3451,0.787695,0.714517,0.702103,0.607026,0.559959,0.369581,0.476444,0.392605,0.600297,0.330798,0.858249,0.330798,0.600297,0.392605,0.476444,0.369581,0.559959,0.607026,0.702103,0.714517,0.787695,0.3451,0.583319,0.613358,0.71133,0.736106,0.372078,0.555685,0.506642,1.33439,0.887289,0.93572,0.960347,1.979971,1.311162,1.691006,5.081963,10.630445,24.228332,20.949446,23.182848,28.629911,7.0895,walking
209.667822,26.739453,17.187122,11.274318,10.611458,5.847821,7.215609,4.493284,2.711681,1.43406,0.661913,1.174241,0.473865,0.557129,0.444565,0.421524,0.489286,0.527077,0.109005,0.300068,0.365056,0.098868,0.233068,0.07481,0.231319,0.200441,0.410746,0.102215,0.308154,0.390266,0.354921,0.027486,0.026627,0.027486,0.354921,0.390266,0.308154,0.102215,0.410746,0.200441,0.231319,0.07481,0.233068,0.098868,0.365056,0.300068,0.109005,0.527077,0.489286,0.421524,0.444565,0.557129,0.473865,1.174241,0.661913,1.43406,2.711681,4.493284,7.215609,5.847821,10.611458,11.274318,17.187122,26.739453,4.818214,walking
227.782486,49.441953,43.351872,42.070403,23.675925,8.34138,2.117552,4.340653,2.378238,1.862732,1.782437,0.769705,0.127743,0.577702,0.526932,0.480719,0.383846,0.481743,0.639217,0.535507,0.43119,0.541521,0.177185,0.440329,0.69427,0.386419,0.45036,0.435763,0.371201,0.330102,0.333736,0.476001,0.753213,0.476001,0.333736,0.330102,0.371201,0.435763,0.45036,0.386419,0.69427,0.440329,0.177185,0.541521,0.43119,0.535507,0.639217,0.481743,0.383846,0.480719,0.526932,0.577702,0.127743,0.769705,1.782437,1.862732,2.378238,4.340653,2.117552,8.34138,23.675925,42.070403,43.351872,49.441953,8.348742,walking
206.451321,31.542896,16.808548,9.760594,6.354641,5.228051,8.763056,5.729001,1.623184,0.842045,0.550287,2.056566,1.963534,1.241668,0.48013,0.262837,0.164484,0.48446,0.75586,0.480427,0.337339,0.307577,0.092107,0.473557,0.480907,0.249107,0.210045,0.449171,0.342796,0.473515,0.402128,0.230255,0.03885,0.230255,0.402128,0.473515,0.342796,0.449171,0.210045,0.249107,0.480907,0.473557,0.092107,0.307577,0.337339,0.480427,0.75586,0.48446,0.164484,0.262837,0.48013,1.241668,1.963534,2.056566,0.550287,0.842045,1.623184,5.729001,8.763056,5.228051,6.354641,9.760594,16.808548,31.542896,5.339699,walking
149.415511,24.437127,10.980232,13.797955,20.621453,9.633915,3.517019,0.768878,3.238567,3.716,4.663413,4.10702,2.730148,2.156996,2.225562,2.583643,2.564694,2.412781,2.003509,1.975298,1.569595,2.417898,1.960586,1.596163,1.742499,2.152448,1.573527,1.321884,1.763061,1.523012,1.640331,1.680231,1.167916,1.680231,1.640331,1.523012,1.763061,1.321884,1.573527,2.152448,1.742499,1.596163,1.960586,2.417898,1.569595,1.975298,2.003509,2.412781,2.564694,2.583643,2.225562,2.156996,2.730148,4.10702,4.663413,3.716,3.238567,0.768878,3.517019,9.633915,20.621453,13.797955,10.980232,24.437127,4.642552,walking
171.183311,23.503377,27.139629,33.216052,19.394636,1.799386,11.076845,8.300374,3.939417,5.036302,3.225696,2.114754,2.606242,1.723555,0.75222,1.862922,1.604077,1.54682,1.627923,1.601039,1.187217,1.378227,0.95574,0.900797,1.273308,1.333447,0.941198,0.948944,0.844011,0.812393,0.942855,1.174207,1.179181,1.174207,0.942855,0.812393,0.844011,0.948944,0.941198,1.333447,1.273308,0.900797,0.95574,1.378227,1.187217,1.601039,1.627923,1.54682,1.604077,1.862922,0.75222,1.723555,2.606242,2.114754,3.225696,5.036302,3.939417,8.300374,11.076845,1.799386,19.394636,33.216052,27.139629,23.503377,5.612177,walking
170.305693,18.106244,15.850978,20.489385,2.514731,4.015751,6.380179,5.456905,6.50524,4.358163,1.289178,3.489702,2.527784,1.503116,0.990395,1.288199,2.455582,2.118823,1.44696,1.684918,1.251187,1.223691,1.655833,0.904787,1.488582,1.356301,1.309606,1.833027,1.362203,0.857476,0.600535,1.347459,1.870683,1.347459,0.600535,0.857476,1.362203,1.833027,1.309606,1.356301,1.488582,0.904787,1.655833,1.223691,1.251187,1.684918,1.44696,2.118823,2.455582,1.288199,0.990395,1.503116,2.527784,3.489702,1.289178,4.358163,6.50524,5.456905,6.380179,4.015751,2.514731,20.489385,15.850978,18.106244,5.715431,walking
172.21464,55.978269,8.518084,37.921272,29.440247,31.907162,15.230287,10.485363,7.304846,5.674727,6.517098,5.208604,5.744175,4.402388,4.139818,3.854609,3.984912,4.18108,3.818826,3.556891,3.444098,3.19929,3.469569,2.898977,2.870123,3.404917,2.737694,2.660324,2.839215,2.774586,2.656108,2.509139,2.530695,2.509139,2.656108,2.774586,2.839215,2.660324,2.737694,3.404917,2.870123,2.898977,3.469569,3.19929,3.444098,3.556891,3.818826,4.18108,3.984912,3.854609,4.139818,4.402388,5.744175,5.208604,6.517098,5.674727,7.304846,10.485363,15.230287,31.907162,29.440247,37.921272,8.518084,55.978269,7.707552,walking
195.10273,81.412759,45.875681,46.693028,26.269591,20.61473,5.165026,7.273069,0.332067,1.976544,1.791062,1.609753,0.438194,2.061697,1.133281,1.139979,1.262197,0.87348,0.600691,0.926339,0.740017,0.756363,0.637912,0.945553,0.861708,0.885903,0.571619,0.567803,0.522016,0.754341,1.022367,0.818207,1.137167,0.818207,1.022367,0.754341,0.522016,0.567803,0.571619,0.885903,0.861708,0.945553,0.637912,0.756363,0.740017,0.926339,0.600691,0.87348,1.262197,1.139979,1.133281,2.061697,0.438194,1.609753,1.791062,1.976544,0.332067,7.273069,5.165026,20.61473,26.269591,46.693028,45.875681,81.412759,9.807249,walking
131.711238,21.937508,14.821811,15.317825,10.598241,7.580374,3.333637,2.587686,3.968813,2.540454,1.500051,1.324452,1.099002,1.071402,0.917283,0.461709,0.643084,0.663465,0.403817,0.715529,0.701021,0.683119,0.263733,0.573955,0.756808,0.137744,0.471493,0.114014,0.734748,0.42735,0.124894,0.406453,0.679774,0.406453,0.124894,0.42735,0.734748,0.114014,0.471493,0.137744,0.756808,0.573955,0.263733,0.683119,0.701021,0.715529,0.403817,0.663465,0.643084,0.461709,0.917283,1.071402,1.099002,1.324452,1.500051,2.540454,3.968813,2.587686,3.333637,7.580374,10.598241,15.317825,14.821811,21.937508,3.613633,walking
155.996815,5.958156,17.684997,26.998542,5.42674,19.873149,5.270308,4.550224,2.28326,2.284569,1.025602,0.779848,0.956804,1.047051,0.767922,0.197843,0.587438,0.138697,0.060294,0.194655,0.068483,0.275802,0.385031,0.205667,0.690359,0.158214,0.342327,0.402705,0.220635,0.637932,0.035865,0.384753,0.582774,0.384753,0.035865,0.637932,0.220635,0.402705,0.342327,0.158214,0.690359,0.205667,0.385031,0.275802,0.068483,0.194655,0.060294,0.138697,0.587438,0.197843,0.767922,1.047051,0.956804,0.779848,1.025602,2.284569,2.28326,4.550224,5.270308,19.873149,5.42674,26.998542,17.684997,5.958156,4.469095,walking
68.132758,3.405756,1.729803,10.172085,5.244149,2.88844,2.753029,2.548102,1.577296,1.601646,1.477195,0.900943,1.927388,1.806657,1.285336,1.483141,1.207553,1.431575,1.122753,1.331521,1.443292,1.119367,1.067916,1.095132,1.135796,0.973706,1.348529,1.002897,1.360818,1.224675,1.060504,0.599201,1.200048,0.599201,1.060504,1.224675,1.360818,1.002897,1.348529,0.973706,1.135796,1.095132,1.067916,1.119367,1.443292,1.331521,1.122753,1.431575,1.207553,1.483141,1.285336,1.806657,1.927388,0.900943,1.477195,1.601646,1.577296,2.548102,2.753029,2.88844,5.244149,10.172085,1.729803,3.405756,1.700858,standing
38.193106,5.06901,6.489139,3.992065,1.427106,0.94703,1.897328,1.336653,0.421456,0.53744,0.655048,0.330102,0.436537,0.553788,0.175956,0.161313,0.114241,0.529602,0.328553,0.558616,0.213918,0.511075,0.333566,0.063386,0.212803,0.24737,0.002267,0.30442,0.253961,0.072945,0.238417,0.108772,0.102008,0.108772,0.238417,0.072945,0.253961,0.30442,0.002267,0.24737,0.212803,0.063386,0.333566,0.511075,0.213918,0.558616,0.328553,0.529602,0.114241,0.161313,0.175956,0.553788,0.436537,0.330102,0.655048,0.53744,0.421456,1.336653,1.897328,0.94703,1.427106,3.992065,6.489139,5.06901,1.039848,standing
27.223937,7.588511,6.166575,2.272658,2.111919,1.240991,0.563891,0.265761,1.077526,0.827064,0.829906,0.361934,0.595459,0.222958,0.584283,0.293336,0.252113,0.28925,0.288186,0.231807,0.202579,0.209058,0.262369,0.177849,0.325783,0.420095,0.135432,0.477675,0.11961,0.400696,0.15931,0.286623,0.013603,0.286623,0.15931,0.400696,0.11961,0.477675,0.135432,0.420095,0.325783,0.177849,0.262369,0.209058,0.202579,0.231807,0.288186,0.28925,0.252113,0.293336,0.584283,0.222958,0.595459,0.361934,0.829906,0.827064,1.077526,0.265761,0.563891,1.240991,2.111919,2.272658,6.166575,7.588511,0.940613,standing
20.324065,1.53843,0.736163,2.130685,2.882333,1.51595,1.070022,0.642386,0.251003,0.447896,0.196075,0.434792,0.389987,0.065093,0.309582,0.319629,0.421404,0.42131,0.275991,0.230012,0.113923,0.377282,0.137381,0.206601,0.58354,0.115656,0.171557,0.223825,0.439196,0.392635,0.362289,0.176353,0.231647,0.176353,0.362289,0.392635,0.439196,0.223825,0.171557,0.115656,0.58354,0.206601,0.137381,0.377282,0.113923,0.230012,0.275991,0.42131,0.421404,0.319629,0.309582,0.065093,0.389987,0.434792,0.196075,0.447896,0.251003,0.642386,1.070022,1.51595,2.882333,2.130685,0.736163,1.53843,0.542568,standing
27.717477,4.457305,6.942774,4.769855,1.966646,2.239686,0.929993,0.479355,0.457015,0.686225,0.83225,0.527081,0.071232,0.717058,0.435166,0.160237,0.357385,0.401547,0.297329,0.141781,0.081135,0.149344,0.344498,0.322277,0.277023,0.318791,0.234593,0.376643,0.341003,0.572848,0.35362,0.595484,0.06626,0.595484,0.35362,0.572848,0.341003,0.376643,0.234593,0.318791,0.277023,0.322277,0.344498,0.149344,0.081135,0.141781,0.297329,0.401547,0.357385,0.160237,0.435166,0.717058,0.071232,0.527081,0.83225,0.686225,0.457015,0.479355,0.929993,2.239686,1.966646,4.769855,6.942774,4.457305,0.986516,standing
17.084183,5.290946,2.949571,2.509336,1.146378,0.68734,1.483219,0.782189,0.524154,0.602601,0.58917,0.419254,0.284019,0.155732,0.080313,0.228803,0.352876,0.197984,0.203515,0.361915,0.230425,0.297002,0.134562,0.304249,0.136772,0.176331,0.468104,0.106529,0.281507,0.340068,0.177813,0.248816,0.390571,0.248816,0.177813,0.340068,0.281507,0.106529,0.468104,0.176331,0.136772,0.304249,0.134562,0.297002,0.230425,0.361915,0.203515,0.197984,0.352876,0.228803,0.080313,0.155732,0.284019,0.419254,0.58917,0.602601,0.524154,0.782189,1.483219,0.68734,1.146378,2.509336,2.949571,5.290946,0.74022,standing
12.834974,3.076071,0.569666,0.387089,0.506409,0.301872,0.164818,0.285885,0.379905,0.366259,0.115121,0.184767,0.355912,0.252532,0.215064,0.323069,0.311797,0.324006,0.2602,0.100384,0.063733,0.360966,0.196373,0.113299,0.071316,0.074261,0.109867,0.075443,0.289078,0.086175,0.143644,0.204465,0.056609,0.204465,0.143644,0.086175,0.289078,0.075443,0.109867,0.074261,0.071316,0.113299,0.196373,0.360966,0.063733,0.100384,0.2602,0.324006,0.311797,0.323069,0.215064,0.252532,0.355912,0.184767,0.115121,0.366259,0.379905,0.285885,0.164818,0.301872,0.506409,0.387089,0.569666,3.076071,0.331129,standing
9.1096,0.906305,0.854686,1.051315,0.689137,0.544948,0.423264,0.199456,0.589967,0.095239,0.552333,0.202554,0.247757,0.172843,0.156595,0.31546,0.302813,0.074573,0.140072,0.04851,0.351025,0.093668,0.201306,0.138506,0.381625,0.212279,0.131932,0.14978,0.211353,0.210145,0.455923,0.366442,0.17566,0.366442,0.455923,0.210145,0.211353,0.14978,0.131932,0.212279,0.381625,0.138506,0.201306,0.093668,0.351025,0.04851,0.140072,0.074573,0.302813,0.31546,0.156595,0.172843,0.247757,0.202554,0.552333,0.095239,0.589967,0.199456,0.423264,0.544948,0.689137,1.051315,0.854686,0.906305,0.256232,standing
12.982425,1.849028,0.153264,1.236692,1.318256,0.96476,0.340341,0.037593,0.565931,0.123603,0.226909,0.22947,0.371047,0.272855,0.33219,0.112236,0.187395,0.120018,0.124528,0.201327,0.05098,0.237201,0.314817,0.457724,0.269849,0.161023,0.178603,0.289116,0.013868,0.291449,0.256066,0.206976,0.126392,0.206976,0.256066,0.291449,0.013868,0.289116,0.178603,0.161023,0.269849,0.457724,0.314817,0.237201,0.05098,0.201327,0.124528,0.120018,0.187395,0.112236,0.33219,0.272855,0.371047,0.22947,0.226909,0.123603,0.565931,0.037593,0.340341,0.96476,1.318256,1.236692,0.153264,1.849028,0.377227,standing
12.982483,3.990558,0.990412,1.092164,1.143325,0.693104,0.709791,0.395395,0.237645,0.490465,0.347775,0.260562,0.217556,0.178193,0.101252,0.132934,0.028355,0.325583,0.21649,0.297691,0.236694,0.319712,0.356033,0.116983,0.056968,0.188487,0.363063,0.258819,0.420185,0.160685,0.25667,0.179743,0.727564,0.179743,0.25667,0.160685,0.420185,0.258819,0.363063,0.188487,0.056968,0.116983,0.356033,0.319712,0.236694,0.297691,0.21649,0.325583,0.028355,0.132934,0.101252,0.178193,0.217556,0.260562,0.347775,0.490465,0.237645,0.395395,0.709791,0.693104,1.143325,1.092164,0.990412,3.990558,0.466488,standing
14.122564,1.388827,0.304705,1.72338,1.031058,1.189357,1.242252,0.310701,0.723169,0.069323,0.373048,0.170645,0.223574,0.16741,0.273393,0.359277,0.309503,0.182182,0.248742,0.130157,0.057851,0.246756,0.29646,0.133016,0.174694,0.133077,0.229999,0.122897,0.367733,0.29073,0.365742,0.199263,0.047487,0.199263,0.365742,0.29073,0.367733,0.122897,0.229999,0.133077,0.174694,0.133016,0.29646,0.246756,0.057851,0.130157,0.248742,0.182182,0.309503,0.359277,0.273393,0.16741,0.223574,0.170645,0.373048,0.069323,0.723169,0.310701,1.242252,1.189357,1.031058,1.72338,0.304705,1.388827,0.399134,standing
20.508711,1.605157,2.601031,0.65465,1.320591,0.343592,1.116375,1.147584,0.87464,0.368371,0.32863,0.324513,0.291857,0.120771,0.536964,0.250633,0.442493,0.362584,0.097211,0.448846,0.123172,0.520827,0.100791,0.341772,0.209779,0.371073,0.219837,0.225468,0.370351,0.179526,0.081524,0.187466,0.478277,0.187466,0.081524,0.179526,0.370351,0.225468,0.219837,0.371073,0.209779,0.341772,0.100791,0.520827,0.123172,0.448846,0.097211,0.362584,0.442493,0.250633,0.536964,0.120771,0.291857,0.324513,0.32863,0.368371,0.87464,1.147584,1.116375,0.343592,1.320591,0.65465,2.601031,1.605157,0.519151,standing
18.213647,2.027281,2.284426,2.335363,1.489205,1.738806,0.462981,0.217492,0.54021,0.998535,0.109868,0.08022,0.380161,0.259413,0.207038,0.371498,0.229715,0.243265,0.358539,0.224257,0.184708,0.188213,0.453985,0.264347,0.16905,0.255254,0.236532,0.500505,0.11465,0.24512,0.014383,0.355162,0.461887,0.355162,0.014383,0.24512,0.11465,0.500505,0.236532,0.255254,0.16905,0.264347,0.453985,0.188213,0.184708,0.224257,0.358539,0.243265,0.229715,0.371498,0.207038,0.259413,0.380161,0.08022,0.109868,0.998535,0.54021,0.217492,0.462981,1.738806,1.489205,2.335363,2.284426,2.027281,0.550019,standing
29.594468,5.484329,3.923617,1.535206,3.241307,5.928117,1.810767,2.03496,1.019762,0.81679,1.032302,1.054937,0.283513,0.364524,0.362531,0.55763,0.57996,0.225319,0.383251,0.2158,0.280732,0.25333,0.227911,0.177598,0.315964,0.372307,0.093291,0.202371,0.202271,0.322083,0.049111,0.204652,0.013804,0.204652,0.049111,0.322083,0.202271,0.202371,0.093291,0.372307,0.315964,0.177598,0.227911,0.25333,0.280732,0.2158,0.383251,0.225319,0.57996,0.55763,0.362531,0.364524,0.283513,1.054937,1.032302,0.81679,1.019762,2.03496,1.810767,5.928117,3.241307,1.535206,3.923617,5.484329,0.97899,standing
18.994956,0.328484,1.927286,0.705571,1.114991,1.896791,1.183061,1.148713,0.406477,0.694706,0.735009,0.225821,0.154049,0.079667,0.288423,0.243672,0.081772,0.110826,0.140524,0.175846,0.054675,0.34812,0.394263,0.285806,0.182429,0.306741,0.242375,0.159116,0.231632,0.248679,0.277973,0.278444,0.154577,0.278444,0.277973,0.248679,0.231632,0.159116,0.242375,0.306741,0.182429,0.285806,0.394263,0.34812,0.054675,0.175846,0.140524,0.110826,0.081772,0.243672,0.288423,0.079667,0.154049,0.225821,0.735009,0.694706,0.406477,1.148713,1.183061,1.896791,1.114991,0.705571,1.927286,0.328484,0.471109,standing
